,id,Address,CityCode,Address_2,LandCatego,Area,Agricult_1,Jurisdicti,名前_漢,耕地面?,水田面?,作物等?,Unnamed_ 1,作物名,転作利?,転作??,地権者_,sensor_loc,distance,uniqueID,作付年_y,H23以前_y,播種月日,geometry
391,05100033456-064974,秋田県八峰町峰浜塙桑谷地26-110,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-65015.76248631628 33454.58417063151, -65008.05783665294 33469.16372108759, -65000.23459737311 33483.86188780396, -64993.47821640708 33496.42637449989, -64974.39433304757 33482.08386909711, -64956.25876079411 33469.75637980056, -64941.20505177588 33458.49575341821, -64928.28492166648 33451.73936316544, -64933.97446298962 33445.93123383116, -64942.15328133226 33438.70069996051, -64946.53904084857 33428.74383831946, -64952.11005668349 33417.36471070467, -64970.00865175526 33428.15119966299, -64986.12918534276 33437.39682725288, -65003.43500717061 33447.7092402035, -65015.76248631628 33454.58417063151)))"
392,05100030122-064499,秋田県八峰町峰浜小手萩神田面26,,,,,,,,,,,,,,,,,,,,☑,2021/06/29,"MULTIPOLYGON (((-64520.50347378766 30138.35911619947, -64513.11295076249 30137.09316001458, -64506.93372297413 30135.12727667109, -64480.53106413977 30125.88080350449, -64477.18897055369 30124.20973168517, -64473.35055046433 30121.83610032684, -64465.775098847 30116.37731432026, -64515.23823986073 30107.91068308595, -64520.50347378766 30138.35911619947)))"
393,05100032576-064251,秋田県八峰町峰浜塙苗吉172,,,,,,,,,,,,,,,,,,,,☑,2021/07/02,"MULTIPOLYGON (((-64268.01970725662 32550.39907008439, -64268.73092067095 32558.45931787634, -64267.78265836474 32566.16398711798, -64265.64907032763 32575.88369738879, -64258.53703080727 32589.63361292553, -64249.52848298546 32605.27997020149, -64243.83894045496 32614.88118051625, -64239.80878889426 32594.13791562235, -64235.8971360799 32575.05403358372, -64232.93386734224 32560.59295513898, -64244.78717728882 32557.15551399102, -64255.69226780327 32553.83652486901, -64268.01970725662 32550.39907008439)))"
394,05100033643-064689,秋田県八峰町峰浜塙野田堤下1-4,,,,,,,,,,,,,,,,,,,,☑,2021/07/03,"MULTIPOLYGON (((-64716.61930437503 33663.36156328427, -64655.15490288936 33646.49627785877, -64662.17300337913 33621.8118502841, -64723.72189604371 33639.89940155164, -64723.75843321865 33644.00126298537, -64722.67319017753 33647.0789054152, -64721.45939637633 33648.47829535991, -64719.93049465698 33651.75763667519, -64719.32542712667 33656.19430632737, -64717.7927496827 33658.61442066293, -64716.6634463107 33659.54210012679, -64716.61930437503 33663.36156328427)))"
395,05100033544-064654,秋田県八峰町峰浜塙野田堤下1-39,,,,,,,,,,,,,,,,,,,,☑,2021/07/03,"MULTIPOLYGON (((-64647.06015949493 33521.3202840971, -64649.8174108056 33523.51351137953, -64651.76004042799 33524.51620617753, -64653.38927539271 33525.26815877655, -64655.01859207186 33525.89478825575, -64657.14918021554 33526.39610392814, -64686.28814346734 33534.22921527104, -64676.15801677481 33565.61685024827, -64619.25870542802 33552.58266892086, -64617.3524941411 33551.86269869018, -64616.12548633473 33550.95333094002, -64615.87480696231 33550.20143179971, -64616.00015797223 33549.32413974235, -64647.06015949493 33521.3202840971)))"
396,05100033624-064629,秋田県八峰町峰浜塙野田堤下1-32,,,,,,,,,,,,,,,,,,,,☑,2021/07/03,"MULTIPOLYGON (((-64649.9754367848 33642.81560813443, -64601.51862822608 33629.21233637264, -64602.20437983097 33627.67957807545, -64603.57568566442 33625.501614815, -64604.54372951231 33623.80750836708, -64605.31003560475 33621.38748717017, -64605.67308979511 33619.20946194953, -64605.99570560503 33616.87011563282, -64605.63272480341 33613.68366733095, -64605.02772485647 33611.82837225215, -64604.38239942536 33609.85200064141, -64602.930329278 33606.98824305589, -64602.24016246063 33605.42600541694, -64603.73707098833 33604.81022961251, -64606.47528208312 33605.48650624135, -64656.99352822571 33621.09581738777, -64649.9754367848 33642.81560813443)))"
397,05100032655-065008,秋田県八峰町峰浜畑谷大台軸107,,,,,,,,,,,,,,,,,,,,☑,2021/07/09,"MULTIPOLYGON (((-64982.01180519733 32658.93116620926, -64993.96957671841 32631.67922454183, -65014.12118252898 32639.53974158777, -65019.33769469836 32641.68352263196, -65033.61139856407 32649.5762417497, -65029.98509569016 32659.04819827253, -65029.55535764589 32660.44622121534, -65029.26957462913 32661.80394526946, -65028.9836948696 32663.4474674504, -65028.62642946796 32664.59087428951, -65027.76887009093 32666.30585394106, -65021.865806824 32678.15419697703, -65012.64757714789 32675.29582774131, -65008.26052220351 32673.80909733886, -65003.75852666063 32671.95109722594, -64999.68539966 32669.52150801567, -64995.8266101968 32667.09187320941, -64982.01180519733 32658.93116620926)))"
398,05100032747-064941,秋田県八峰町峰浜畑谷大台軸91-1,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-64918.23334887802 32751.04207374376, -64926.34988859815 32732.92535590338, -64926.91931442358 32731.85497333413, -64927.34812884604 32731.23564402848, -64929.35113255754 32729.4237770027, -64930.2086583683 32729.06648086378, -64931.39747865309 32729.13944087236, -64962.28895343541 32741.65271489655, -64962.17929858704 32744.00237052043, -64961.96490196582 32744.93131525093, -64953.1933706624 32767.15098258358, -64918.23334887802 32751.04207374376)))"
399,05100030310-066556,秋田県八峰町峰浜坂形強坂292,,,,,,,,,,,,,,,,,,,,☑,2021/06/29,"MULTIPOLYGON (((-66606.50742355808 30315.90375921321, -66605.88171881088 30322.28367415546, -66602.95498395128 30327.46810622984, -66599.52652342423 30330.39486701498, -66594.34193080691 30332.98716204957, -66506.2885943687 30303.88690940489, -66513.31285359242 30284.40310656405, -66606.50742355808 30315.90375921321)))"
400,05100030158-066755,秋田県八峰町峰浜坂形強坂314,,,,,,,,,,,,,,,,,,,,☑,2021/06/29,"MULTIPOLYGON (((-66795.38722122765 30165.38237385442, -66714.78034469331 30166.55692878669, -66714.04621055069 30152.31489813707, -66715.51450281378 30150.84666991157, -66795.24041060524 30150.25937887779, -66795.38722122765 30165.38237385442)))"
401,05100032695-064956,秋田県八峰町峰浜畑谷大台軸96-1,,,,,,,,,,,,,,,,,,,Ｈ25～,,2021/06/30,"MULTIPOLYGON (((-64929.9195379619 32724.90582429442, -64930.41736866084 32720.29868758085, -64933.50897204466 32710.13923426724, -64936.80978297952 32700.7000774179, -64939.17385267524 32695.2013044488, -64939.83761262119 32693.91284331963, -64943.878110226 32678.21226335828, -64945.96716080283 32673.07431154849, -64955.80813967151 32653.1115050026, -64959.99465230845 32653.60376810681, -64965.35018868963 32655.76518752118, -64982.69224685556 32664.53857519489, -64974.99347862055 32682.97389624637, -64969.99878098011 32696.35757036798, -64962.15917881304 32719.91370134473, -64966.4753894338 32723.62766787496, -64963.14412481894 32733.13675145587, -64962.24077913032 32734.54197753977, -64960.73514090892 32734.84315141197, -64958.92837218663 32734.84314761834, -64953.90948897858 32734.3412096987, -64952.00236776245 32734.14042273961, -64950.19559233874 32733.53816617087, -64948.18803718172 32732.83561710131, -64929.9195379619 32724.90582429442)))"
402,05100032817-065107,秋田県八峰町峰浜畑谷大台軸75-11,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-65074.12336444817 32846.70833435641, -65065.62465986072 32838.83315799878, -65064.43404009406 32838.45718590081, -65062.92404041812 32838.79594856979, -65057.63675576507 32841.96826341797, -65053.61838816384 32844.08324010353, -65051.20108234628 32844.55017797428, -65048.0260337421 32844.21598729496, -65045.93416594946 32842.67326077815, -65051.57634913694 32837.62114447054, -65113.75513785311 32802.72482404284, -65145.97966723277 32784.39317364778, -65161.55965712926 32794.12178453934, -65149.2225970228 32802.58154856264, -65125.81735354556 32816.46947511689, -65110.09645695826 32825.84571782623, -65074.12336444817 32846.70833435641)))"
403,05100028138-062731,秋田県八峰町峰浜石川大野1043,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62743.85296476395 28195.05857691808, -62720.54699652366 28194.83499610094, -62719.6027762027 28194.01329791976, -62718.76659387221 28191.29568511973, -62716.04888041349 28082.37875503833, -62744.4801489389 28081.96071373513, -62745.94350792444 28188.78697466242, -62745.10727905496 28193.17709029706, -62743.85296476395 28195.05857691808)))"
404,05100028457-062586,秋田県八峰町峰浜石川大野944,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62590.979301994 28503.55878620053, -62577.24778657651 28503.82281171291, -62576.71971050589 28503.03064627984, -62576.98373709373 28499.33367649623, -62575.39930812472 28500.12589040994, -62575.66341510799 28412.71949788542, -62576.98375355792 28409.81478220561, -62579.62443508258 28409.81482191152, -62591.24341709504 28410.07889365335, -62595.99658037372 28410.34292036384, -62596.78883459006 28416.15237530569, -62596.52472586739 28447.31234200907, -62597.31695806927 28490.09133203029, -62597.3169761871 28496.95710743976, -62595.20441988158 28500.91813959501, -62590.979301994 28503.55878620053)))"
405,05100035008-066732,秋田県八峰町峰浜目名潟桐木台145,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-66737.91523668426 35052.65153908401, -66696.15168430372 34980.08794976055, -66713.91704803421 34969.9362705435, -66716.24349532601 34968.35013235508, -66724.17446949358 34961.79387747562, -66767.82847934533 35036.46977077545, -66737.91523668426 35052.65153908401)))"
406,05100028352-062808,秋田県八峰町峰浜石川大野972,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62821.57005007689 28401.59186679793, -62793.52422638331 28400.00434685852, -62793.92242655323 28304.68534913408, -62822.89350017604 28304.70839577345, -62821.57005007689 28401.59186679793)))"
407,05100030333-066651,秋田県八峰町峰浜坂形強坂296,,,,,,,,,,,,,,,,,,,,☑,2021/06/29,"MULTIPOLYGON (((-66681.9296747186 30360.11849675192, -66677.00041875064 30359.89844099016, -66668.55026941214 30356.0254268038, -66657.28340242892 30351.44826659366, -66614.32837942429 30336.66055295595, -66613.0960683148 30335.7802823777, -66612.21590215195 30334.01986268388, -66611.33565881805 30332.78750177327, -66609.75122675952 30332.08336878776, -66609.57519520025 30330.67498649555, -66609.75120627783 30329.09056629012, -66610.98357535692 30326.97803446982, -66616.96906434838 30306.380792117, -66618.20141455528 30303.91615513754, -66621.01814487996 30304.62029584523, -66691.08402165741 30331.24708394251, -66691.78822546758 30336.0003571976, -66691.08402057346 30339.52128055559, -66689.14757760665 30349.55585256291, -66687.56315107641 30355.71737502027, -66685.97872702766 30357.47786954195, -66681.9296747186 30360.11849675192)))"
408,05100035043-066668,秋田県八峰町峰浜目名潟桐木台147,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-66705.63613970511 35071.70152643058, -66678.38400213126 35088.37026512033, -66630.87000731649 35017.56817411137, -66635.94631242148 35012.25768485671, -66639.53873417476 35009.21188335446, -66644.06828691358 35006.32237452077, -66655.93892720023 35001.40229904882, -66663.20186968007 34999.76229889701, -66705.63613970511 35071.70152643058)))"
409,05100035025-066701,秋田県八峰町峰浜目名潟桐木台146,,,,,,,,,,,,,,,,,,,,☑,2021/07/08,"MULTIPOLYGON (((-66736.59231574617 35052.91612375859, -66707.22363337821 35069.84939878362, -66665.0896829975 34999.61454838399, -66694.44824418431 34980.47799056993, -66736.59231574617 35052.91612375859)))"
410,05100033443-064598,秋田県八峰町峰浜塙野田堤下1-51,,,,,,,,,,,,,,,,,,,,☑,2021/07/03,"MULTIPOLYGON (((-64578.21817933577 33442.65915054103, -64586.23919856775 33430.12632201193, -64587.49250198736 33431.00355518127, -64589.37248040277 33427.36900218211, -64617.19551992019 33441.90722468805, -64611.05438843943 33454.18942448397, -64611.93166445791 33454.81608271226, -64611.55565967278 33460.07986622951, -64578.21817933577 33442.65915054103)))"
411,05100032518-064241,秋田県八峰町峰浜塙苗吉173,,,,,,,,,,,,,,,,,,,,☑,2021/07/02,"MULTIPOLYGON (((-64266.29751196276 32545.447016332, -64256.60180589783 32549.49579549244, -64232.73216585904 32556.63549536928, -64215.30015211045 32487.1901800256, -64222.2117081799 32484.32810823164, -64225.24542258826 32484.14726365839, -64231.56328083268 32484.49511911602, -64238.91084221851 32483.49317069825, -64246.09150058731 32481.32234701678, -64248.09538812019 32481.322262106, -64250.60026348151 32484.66216190651, -64251.93622175939 32490.67382257517, -64253.77308214988 32495.51660520464, -64257.01092423402 32501.06905824323, -64261.28775805361 32510.04487680643, -64261.62172888795 32514.72055777009, -64260.28581968758 32524.23916612428, -64262.12265853627 32528.58085545885, -64264.4605957805 32532.92272609647, -64265.62952872348 32537.59844083483, -64266.29751196276 32545.447016332)))"
412,05100031882-066479,秋田県八峰町峰浜畑谷下根洗113,,,,,,,,,,,,,,,,,,,,☑,2021/06/30,"MULTIPOLYGON (((-66491.23630728993 31908.66093752044, -66484.91098268735 31909.58654363424, -66481.20840732183 31909.74080995707, -66476.88871551299 31909.58655752883, -66470.4091384405 31908.19805371857, -66466.39796558551 31908.19811691343, -66464.54666125699 31907.73531044195, -66464.08382306898 31905.42116270438, -66464.23807941911 31892.61625877751, -66463.77522450445 31890.14782706587, -66461.76966712905 31885.21102472629, -66456.06150870307 31872.86898935321, -66454.98157618604 31870.55489171918, -66455.75291578405 31869.78348511594, -66458.52985929893 31869.08928585162, -66461.46113989536 31867.70072343325, -66463.77523903201 31866.15802594572, -66467.47787674924 31863.38102444216, -66467.47787189645 31861.06696537479, -66467.78643138583 31856.28438956735, -66469.02060516088 31852.42749453704, -66470.25482651083 31849.03345186959, -66471.33472007961 31846.41076561351, -66476.27155514623 31848.262089891, -66481.82549412501 31851.81039356949, -66484.91099150691 31853.81594922546, -66486.7622759806 31855.51303161181, -66488.61360683005 31856.90144718127, -66489.53926126627 31859.8327220308, -66488.92215283876 31863.53528312823, -66487.07089597499 31867.54650590127, -66487.53365438136 31869.08923466548, -66489.07647327588 31872.02046347598, -66492.62477790605 31875.41456786336, -66498.02440048025 31880.968511655, -66501.10993912505 31884.36253030376, -66502.65270255195 31887.60232952227, -66503.57836493409 31889.91647074666, -66503.11555336542 31892.53910714049, -66502.65266295431 31895.93316257065, -66502.65269829366 31899.48149378831, -66500.18428262486 31899.55866772036, -66498.1787216426 31900.63862904359, -66495.71028254191 31901.25574808279, -66494.16754074492 31902.95273682011, -66492.7790814027 31904.95835715277, -66491.23630728993 31908.66093752044)))"
413,05100033442-064857,秋田県八峰町峰浜塙桑谷地26-113,,,,,,,,,,,,,,,,,,,Ｈ30～,,2021/07/08,"MULTIPOLYGON (((-64835.91045564922 33458.75032970814, -64835.6317388338 33454.98730444246, -64839.53410052809 33444.95272453759, -64845.10886766304 33424.74423694425, -64848.45369965478 33418.33327170338, -64849.84739694695 33414.9883816072, -64878.55736680841 33427.39222192501, -64880.50853758535 33428.22848286903, -64881.06603409825 33430.737074593, -64869.777176436 33455.68419836946, -64864.20238150164 33466.69426949362, -64863.78428298165 33470.31788126117, -64837.02541132551 33459.3077609079, -64835.91045564922 33458.75032970814)))"
414,05100031099-063358,秋田県八峰町峰浜石川内林137,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63359.99716983356 31084.41329851194, -63399.19378802058 31103.43957689924, -63388.61040115252 31125.13542989666, -63309.30251354229 31090.50256947184, -63329.87291245122 31078.56877780251, -63339.39790871634 31076.98127788665, -63359.99716983356 31084.41329851194)))"
415,05100033650-064621,秋田県八峰町峰浜塙野田堤下1-30,,,,,,,,,,,,,,,,,,,,☑,2021/07/03,"MULTIPOLYGON (((-64591.63613898921 33652.80344517189, -64591.94050847998 33648.99849759437, -64595.28893189805 33642.30175572428, -64600.76807009395 33634.23524166051, -64603.35544756227 33631.34342722043, -64649.62853428366 33645.80932619741, -64644.33685758679 33669.09267215821, -64638.66565864845 33666.9580138692, -64626.03314466224 33663.76181702378, -64607.92141170882 33659.04359707815, -64598.94169723884 33656.45627800599, -64594.07130491167 33655.23864700268, -64591.63613898921 33652.80344517189)))"
416,05100031075-063377,秋田県八峰町峰浜石川内林141,,,,,,,,,,,,,,,,,,,,☑,2021/06/27,"MULTIPOLYGON (((-63411.89377717456 31076.45203488193, -63399.07102277163 31099.10405639595, -63334.15995376081 31068.50524876423, -63359.98472413344 31056.47319770426, -63364.01604643565 31052.76027561261, -63411.89377717456 31076.45203488193)))"
417,05100029289-062753,秋田県八峰町峰浜石川大野775,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-62765.11035065167 29337.36520323254, -62756.66012982211 29336.57299088209, -62744.2490154301 29337.10111365608, -62741.34426032937 29336.04480369675, -62739.75982772849 29333.93229021423, -62739.75986515843 29331.55565275909, -62739.23167644293 29245.46964399369, -62740.28797892905 29241.24462285094, -62743.98495465242 29240.45234814262, -62749.26627564684 29240.45235687887, -62765.63848594132 29240.4524084261, -62766.43069730317 29242.82894961574, -62766.69473359679 29262.89815743875, -62767.75101093395 29332.34791280945, -62765.63849829052 29334.19638838313, -62765.11035065167 29337.36520323254)))"
